Object ID,Street,Cross Street,Direction,Facing Street,Distance,CNN Segment ID,Last Edited Date,Geom
4066,SUTTER,BRODERICK,SW,EB,0,26809000,,"(37.7850408426, -122.441550392)"
4067,SUTTER,LYON,NE,WB, ,26832000,,"(37.7846219585, -122.444844565)"
4068,SUTTER,OCTAVIA,SW,EB,0,26520000,,"(37.7869296117, -122.426680025)"
4069,SUTTER,OCTAVIA,NE,WB,0,26520000,,"(37.7869296117, -122.426680025)"
4070,SUTTER,PIERCE,NE,WB, ,26626000,,"(37.7856727279, -122.436570516)"
4071,SUTTER,PIERCE,SW,EB, ,26626000,,"(37.7856727279, -122.436570516)"
4072,SUTTER,SCOTT,NE,WB,0,26625000,,"(37.7854642852, -122.438219602)"
4073,SUTTER,SCOTT,SW,EB,0,26625000,,"(37.7854642852, -122.438219602)"
4074,SUTTER,STEINER,NE,WB,0,26628000,,"(37.7858811531, -122.434930882)"
4075,SUTTER,STEINER,SW,EB,0,26628000,,"(37.7858811531, -122.434930882)"
4076,SWEENY,BOYLSTON,SW,EB, ,20926000,,"(37.7320488728, -122.4109562)"
4077,SWEENY,CAMBRIDGE,NE,WB, ,20974000,,"(37.7304349751, -122.419386662)"
4078,SWEENY,PRINCETON,NE,WB, ,20973000,,"(37.7302913258, -122.416253192)"
4079,SWEENY,PRINCETON,SW,EB, ,20973000,,"(37.7302913258, -122.416253192)"
4080,SYLVAN,OCEAN,SE,NB, ,23132000,,"(37.7322818581, -122.485408282)"
4081,SYLVAN,OCEAN,NW,SB, ,23132000,,"(37.7322818581, -122.485408282)"
4082,SYLVAN,SLOAT,SE,NB,0,23244000,,"(37.734199113, -122.485538689)"
4083,TALBERT,SUNNYDALE,NW,SB,0,20342000,,"(37.7093515333, -122.406879319)"
4084,TALBERT,SUNNYDALE,SE,NB,0,20342000,,"(37.7093515333, -122.406879319)"
4085,TALBERT,VISITACION,NW,SB, ,20345000,,"(37.7109622061, -122.406198334)"
4086,TAMALPAIS,GOLDEN GATE,NW,SB,0,26455000,,"(37.7774378351, -122.448696538)"
4087,TAPIA,FONT,NW,SB,0,33485000,,"(37.7217896221, -122.482318839)"
4088,TARA,MT VERNON,SE,NB,0,22181000,,"(37.7190295558, -122.450009698)"
4089,TARAVAL,14TH AVE,NE,WB,0,22990000,,"(37.7432941073, -122.470248134)"
4090,TARAVAL,14TH AVE,SW,EB,0,22990000,,"(37.7432941073, -122.470248134)"
4091,TARAVAL,15TH AVE,SW,EB,0,22992000,,"(37.7432449005, -122.471370052)"
4092,GOETTINGEN,BACON,SE,NB,0,20887000,,"(37.7268634645, -122.40657859)"
4093,GOETTINGEN,BURROWS,NW,SB,0,20889000,,"(37.7280635391, -122.407075564)"
4094,GOETTINGEN,FELTON,NW,SB,0,20895000,,"(37.7292661984, -122.407573625)"
4095,GOETTINGEN,FELTON,SE,NB,0,20895000,,"(37.7292661984, -122.407573625)"
4096,GOETTINGEN,HARKNESS,SE,NB,0,20580000,,"(37.7172591034, -122.402590227)"
4097,GOETTINGEN,HARKNESS,NW,SB,0,20580000,,"(37.7172591034, -122.402590227)"
4098,GOETTINGEN,MANSELL,SE,NB, ,20589000,,"(37.7207717929, -122.404030961)"
4099,GOETTINGEN,OLMSTEAD,SE,NB, ,20602000,,"(37.7220685934, -122.404578584)"
4100,GOETTINGEN,OLMSTEAD,NW,SB, ,20602000,,"(37.7220685934, -122.404578584)"
4101,GOETTINGEN,SILLIMAN,SE,NB, ,20904000,,"(37.7304655087, -122.408070316)"
4102,GOETTINGEN,SILLIMAN,NW,SB, ,20904000,,"(37.7304655087, -122.408070316)"
4103,GOETTINGEN,WARD,SE,NB, ,20581000,,"(37.7184695882, -122.403084101)"
4104,GOETTINGEN,WARD,NW,SB, ,20581000,,"(37.7184695882, -122.403084101)"
4105,GOETTINGEN,WAYLAND,NW,SB,0,20640000,,"(37.7256626507, -122.406084443)"
4106,GOETTINGEN,WAYLAND,SE,NB,0,20640000,,"(37.7256626507, -122.406084443)"
4107,GOETTINGEN,WILDE,NW,SB,0,20579000,,"(37.716139442, -122.402134418)"
4108,GOETTINGEN,WOOLSEY,NW,SB,0,20639000,,"(37.7244656355, -122.40558482)"
4109,GOETTINGEN,WOOLSEY,SE,NB,0,20639000,,"(37.7244656355, -122.40558482)"
4110,GOLD MINE,DIAMOND HEIGHTS,NE,WB,0,22036000,,"(37.743613523, -122.437696139)"
4111,GOLD MINE,DIAMOND HEIGHTS,SW,EB,0,22036000,,"(37.743613523, -122.437696139)"
4112,GOLDEN GATE,BAKER,NE,WB, ,26359000,,"(37.7783044966, -122.441878859)"
4113,GOLDEN GATE,BAKER,SW,EB, ,26359000,,"(37.7783044966, -122.441878859)"
4114,GOLDEN GATE,BRODERICK,NE,WB,0,26073000,,"(37.7785164069, -122.440226553)"
4115,GOLDEN GATE,BRODERICK,SW,EB,0,26073000,,"(37.7785164069, -122.440226553)"
4116,GOLDEN GATE,CENTRAL,NE,WB,0,26384000,,"(37.777891449, -122.445168972)"
4117,GOLDEN GATE,LYON,NE,WB,0,26375000,,"(37.7780941564, -122.443520139)"
4118,GOLDEN GATE,LYON,SW,EB, ,26375000,,"(37.7780941564, -122.443520139)"
4119,GOLDEN GATE,PARKER,NE,WB,0,26473000,,"(37.7768583671, -122.453201548)"
4120,GOLETA,SLOAT,NW,SB, ,23224000,,"(37.7344600228, -122.483229127)"
4121,GOUGH,BAY,SE,NB,0,26725000,,"(37.8037320752, -122.428413494)"
4122,GOUGH,CHESTNUT,NW,SB,0,26716000,,"(37.8018678505, -122.428035318)"
4123,GOUGH,CHESTNUT,SE,NB,0,26716000,,"(37.8018678505, -122.428035318)"
4124,GOUGH,FILBERT,NW,SB,0,26710000,,"(37.7990716299, -122.427470515)"
4125,GOUGH,FILBERT,SE,NB,0,26710000,,"(37.7990716299, -122.427470515)"
4126,GOUGH,GREEN,SE,NB,0,26573000,,"(37.7972051143, -122.427093413)"
4127,GOUGH,GREENWICH,NW,SB,0,26713000,,"(37.8000022034, -122.42765853)"
4128,GOUGH,GREENWICH,SE,NB,0,26713000,,"(37.8000022034, -122.42765853)"
4129,GOUGH,VALLEJO,NW,SB,0,26572000,,"(37.7962771973, -122.426905948)"
4130,GRACE,MISSION,SE,NB,0,24309000,,"(37.7756122016, -122.415497965)"
4131,GRAFTON,CAPITOL,NE,WB,0,22582000,,"(37.7200290653, -122.459211652)"
4132,GRAFTON,CAPITOL,SW,EB,0,22582000,,"(37.7200290653, -122.459211652)"
4133,GRAFTON,GRANADA,NE,WB, ,22578000,,"(37.7200351803, -122.457171556)"
4134,GRAFTON,HAROLD,NE,WB,0,22208000,,"(37.7200455275, -122.453105173)"
4135,GRAFTON,HAROLD,SW,EB,0,22208000,,"(37.7200455275, -122.453105173)"
4136,GRAFTON,JULES,SW,EB,0,22605000,,"(37.7200229297, -122.461247185)"
4137,GRAFTON,JULES,NE,WB,0,22605000,,"(37.7200229297, -122.461247185)"
4138,GRAFTON,LEE,SW,EB,0,22209000,,"(37.7200431291, -122.454109376)"
4139,GRAFTON,PLYMOUTH,NE,WB,0,22576000,,"(37.7200382384, -122.456146713)"
4140,GRAFTON,PLYMOUTH,SW,EB,0,22576000,,"(37.7200382384, -122.456146713)"
4141,GRANADA,GRAFTON,NW,SB,0,22578000,,"(37.7200351803, -122.457171556)"
4142,GRANADA,HOLLOWAY,NW,SB, ,22584000,,"(37.721848013, -122.457176302)"
4143,GRANADA,HOLLOWAY,SE,NB, ,22584000,,"(37.721848013, -122.457176302)"
4144,GRANADA,OCEAN,SE,NB,0,22591000,,"(37.7241429249, -122.457354167)"
4145,GRANADA,OCEAN,NW,SB,0,22591000,,"(37.7241429249, -122.457354167)"
4146,GRAND VIEW,22ND ST,SE,NB,0,26101000,,"(37.7541834256, -122.441089047)"
4147,GRAND VIEW,CLIPPER,NW,SB,0,22325000,,"(37.7481881564, -122.442532224)"
4148,GRAND VIEW,ELIZABETH,SE,NB, ,26088000,,"(37.7515784483, -122.442753199)"
4149,GRAND VIEW,ELIZABETH,NW,SB, ,26088000,,"(37.7515784483, -122.442753199)"
4150,GRANT,FILBERT,SE,NB,0,25349000,,"(37.801575773, -122.407782807)"
4151,GRANT,FRANCISCO,SE,NB, ,25403000,,"(37.8053049248, -122.408534473)"
4152,LAWTON,39TH AVE,SW,EB, ,27760000,,"(37.7570276948, -122.498175348)"
4153,LAWTON,40TH AVE,NE,WB,7S,27763000,,"(37.7569806639, -122.499247447)"
4154,LAWTON,40TH AVE,SW,EB,00,27763000,,"(37.7569806639, -122.499247447)"
4155,LAWTON,41ST AVE,NE,WB,0,27772000,,"(37.756933687, -122.500318107)"
4156,LAWTON,43RD AVE,NE,WB,0,27777000,,"(37.7568395175, -122.502463703)"
4157,LAWTON,43RD AVE,SW,EB,0,27777000,,"(37.7568395175, -122.502463703)"
4158,LAWTON,45TH AVE,SW,EB,0,27933000,,"(37.7567452304, -122.504607363)"
4159,LAWTON,45TH AVE,NE,WB,0,27933000,,"(37.7567452304, -122.504607363)"
4160,LAWTON,46TH AVE,SW,EB,0,27932000,,"(37.7566980117, -122.505678707)"
4161,LAWTON,FUNSTON,NE,WB,0,27162000,,"(37.7582619227, -122.47021739)"
4162,LAWTON,FUNSTON,SW,EB,0,27162000,,"(37.7582619227, -122.47021739)"
4163,LAWTON,GREAT HIGHWAY,NE,WB,0,27944000,,"(37.7565561658, -122.50891577)"
4164,LAWTON,LOMITA,SW,EB,0,27349000,,"(37.7591132289, -122.47231208)"
4165,LEAVENWORTH,BEACH,NW,SB,0,25597000,,"(37.8068679783, -122.418921263)"
4166,LEAVENWORTH,BEACH,SE,NB,0,25597000,,"(37.8068679783, -122.418921263)"
4167,LEAVENWORTH,CHESTNUT,NW,SB,0,25531000,,"(37.8031403455, -122.41816431)"
4168,LEAVENWORTH,CLAY,NW,SB,0,25249000,,"(37.7930185538, -122.416126233)"
4169,LEAVENWORTH,GREEN,NW,SB, ,25288000,,"(37.7984771005, -122.417230989)"
4170,LEAVENWORTH,GREEN,SE,NB, ,25288000,,"(37.7984771005, -122.417230989)"
4171,LEAVENWORTH,JACKSON,SE,NB, ,25272000,,"(37.7947822317, -122.416485963)"
4172,LEAVENWORTH,JACKSON,NW,SB,0,25272000,,"(37.7947822317, -122.416485963)"
4173,LEAVENWORTH,JEFFERSON,SE,NB,0,25599000,,"(37.8078080648, -122.419099287)"
4174,LEAVENWORTH,LOMBARD,NW,SB, ,25530000,,"(37.8022062553, -122.417979447)"
4175,LEAVENWORTH,LOMBARD,SE,NB, ,25530000,,"(37.8022062553, -122.417979447)"
4176,LEAVENWORTH,NORTH POINT,SE,NB,0,25575000,,"(37.8059364661, -122.418731485)"
4177,LEAVENWORTH,NORTH POINT,NW,SB,0,25575000,,"(37.8059364661, -122.418731485)"
4178,LEAVENWORTH,PACIFIC,SE,NB,0,25274000,,"(37.7956749973, -122.416665972)"
4179,LEAVENWORTH,SACRAMENTO,SE,NB, ,25248000,,"(37.7921378886, -122.415949435)"
4180,LEAVENWORTH,SACRAMENTO,NW,SB,0,25248000,,"(37.7921378886, -122.415949435)"
4181,LEAVENWORTH,UNION,SE,NB,0,25509000,,"(37.7994184593, -122.417398672)"
4182,LEAVENWORTH,VALLEJO,NW,SB, ,25287000,,"(37.7975463651, -122.41704331)"
4183,LEAVENWORTH,VALLEJO,SE,NB, ,25287000,,"(37.7975463651, -122.41704331)"
4184,LEAVENWORTH,WASHINGTON,SE,NB, ,25263000,,"(37.7938970289, -122.41630492)"
4185,LEAVENWORTH,WASHINGTON,NW,SB, ,25263000,,"(37.7938970289, -122.41630492)"
4186,LEDYARD,THORNTON,NW,SB,0,20620000,,"(37.7314832012, -122.400306466)"
4187,LEE,GRAFTON,SE,NB,0,22209000,,"(37.7200431291, -122.454109376)"
4188,LEE,HOLLOWAY,SE,NB,0,22220000,,"(37.7218563085, -122.454119767)"
4189,LEE,HOLLOWAY,NW,SB,0,22220000,,"(37.7218563085, -122.454119767)"
4190,LEE,LAKEVIEW,NW,SB, ,22206000,,"(37.7181786932, -122.454094937)"
4191,LEESE,MISSION,NE,WB,00,21829000,,"(37.7374111874, -122.42405336)"
4192,LEESE,PARK,SE,NB,00,21821000,,"(37.7366950759, -122.423653544)"
4193,LEESE,RICHLAND,SE,NB,00,21233000,,"(37.7359329297, -122.423165086)"
4194,LEIDESDORFF,CLAY,SE,NB,0,24754000,,"(37.7947758762, -122.402387565)"
4195,LEIDESDORFF,SACRAMENTO,SE,NB,0,24702000,,"(37.7938854369, -122.402172728)"
4196,LELAND,ALPHA,NE,WB,00,20314000,,"(37.7119384121, -122.405645337)"
4197,LELAND,BRITTON,SW,EB,0,20384000,,"(37.7138142624, -122.41203345)"
4198,LELAND,BRITTON,NE,WB,0,20384000,,"(37.7138142624, -122.41203345)"
4199,LELAND,DELTA,SW,EB,0,20363000,,"(37.7131305112, -122.409502109)"
4200,LELAND,DESMOND,SW,EB,00,20315000,,"(37.7116155222, -122.404816621)"
5001,JACKSON,DAVIS,NE,WB,0,24577000,,"(37.797097001, -122.398346362)"
5002,JACKSON,DIVISADERO,SW,EB,0,26855000,,"(37.7916357862, -122.441167814)"
5003,JACKSON,DIVISADERO,NE,WB,0,26855000,,"(37.7916357862, -122.441167814)"
5004,JACKSON,FILLMORE,SW,EB,0,26653000,,"(37.7924765818, -122.434570941)"
5005,JACKSON,FILLMORE,NE,WB,0,26653000,,"(37.7924765818, -122.434570941)"
5006,JACKSON,FRONT,SW,EB, ,24697000,,"(37.7969313777, -122.399520715)"
5007,SHRADER,HAIGHT,SE,NB,0,26430000,,"(37.7693836049, -122.451878947)"
5008,SHRADER,HAYES,SE,NB,0,26438000,,"(37.773111075, -122.452637064)"
5009,SHRADER,HAYES,NW,SB,0,26438000,,"(37.773111075, -122.452637064)"
5010,SHRADER,PAGE,NW,SB,0,26435000,,"(37.770317694, -122.45206844)"
5011,SHRADER,PARNASSUS,SE,NB,0,26299000,,"(37.7646873052, -122.451226281)"
5012,SHRADER,PARNASSUS,NW,SB,0,26299000,,"(37.7646873052, -122.451226281)"
5013,SHRADER,WALLER,SE,NB,0,26429000,,"(37.7684504668, -122.451689156)"
5014,SHRADER,WALLER,NW,SB,0,26429000,,"(37.7684504668, -122.451689156)"
5015,SIERRA,MISSOURI,NE,WB,0,23662000,,"(37.7582999129, -122.39610195)"
5016,SILLIMAN,CAMBRIDGE,NE,WB,0,20964000,,"(37.7276315614, -122.418913261)"
5017,SILLIMAN,CAMBRIDGE,SW,EB,0,20964000,,"(37.7276315614, -122.418913261)"
5018,SILLIMAN,DARTMOUTH,SW,EB, ,20918000,,"(37.7291775604, -122.412998702)"
5019,SILLIMAN,GAMBIER,NE,WB,0,20988000,,"(37.7268597093, -122.421865635)"
5020,SILLIMAN,GAMBIER,SW,EB,0,20988000,,"(37.7268597093, -122.421865635)"
5021,SILLIMAN,GOETTINGEN,NE,WB,0,20904000,,"(37.7304655087, -122.408070316)"
5022,SILLIMAN,GOETTINGEN,SW,EB,0,20904000,,"(37.7304655087, -122.408070316)"
5023,SILLIMAN,HAMILTON,NE,WB,0,20922000,,"(37.7296926635, -122.411027755)"
5024,SILLIMAN,PRINCETON,NE,WB, ,20966000,,"(37.7284037777, -122.415959153)"
5025,SILLIMAN,PRINCETON,SW,EB, ,20966000,,"(37.7284037777, -122.415959153)"
5026,SILLIMAN,UNIVERSITY,SW,EB, ,20965000,,"(37.7286625448, -122.414969161)"
4220,MORAGA,41ST AVE,NE,WB,0,27762000,,"(37.7550577252, -122.500186214)"
4221,MORAGA,46TH AVE,SW,EB,0,27931000,,"(37.7548361168, -122.505547669)"
4222,MORELAND,DIAMOND,NW,SB,0,33419000,,"(37.7386021408, -122.435627072)"
4223,MORSE,GUTTENBERG,SW,EB,0,21495000,,"(37.7116943808, -122.44411031)"
4224,MORSE,POPE,SW,EB,0,21471000,,"(37.712651089, -122.440616747)"
4225,MOSCOW,ITALY,SE,NB,0,21400000,,"(37.7150431573, -122.43233661)"
4226,MOSS,FOLSOM,NW,EB,0,24263000,,"(37.7771842434, -122.407306894)"
4227,MOULTRIE,OGDEN,SE,NB,0,21189000,,"(37.7360414517, -122.41607634)"
4228,MT VERNON,CAYUGA,NE,WB,0,22091000,,"(37.7170851661, -122.44582075)"
4229,MULLEN,ALABAMA,NE,WB,0,21131000,,"(37.7463282176, -122.410577863)"
4230,MUNICH,CORDOVA,SW,EB,0,21395000,,"(37.7109095188, -122.435277113)"
4231,SAN BENITO,DARIEN,NW,SB,0,22772000,,"(37.7317932433, -122.466957287)"
4232,SAN BENITO,ST FRANCIS,NW,SB,0,22913000,,"(37.7349032026, -122.467148025)"
4233,SAN BRUNO,17TH ST,SE,NB,0,23780000,,"(37.764610913, -122.405476632)"
4234,SAN BRUNO,25TH ST,NW,SB,0,23716000,,"(37.7518498724, -122.404255002)"
4235,SAN BRUNO,MANSELL,NW,SB,0,20573000,,"(37.7215393404, -122.401087336)"
4236,SAN FERNANDO,DARIEN,NW,SB,0,22792000,,"(37.7318830139, -122.469637983)"
4237,SAN JACINTO,MONTEREY,NW,SB,0,22764000,,"(37.7320579231, -122.464120931)"
4238,SAN JOSE,24TH ST,SE,NB,0,24104000,,"(37.752051752, -122.421608364)"
4239,SAN JOSE,NIAGARA,SE,NB,0,22174000,,"(37.7194860576, -122.447575275)"
4240,SAN LEANDRO,DARIEN,SE,NB,0,22791000,,"(37.7318535819, -122.468758897)"
4241,SAN MIGUEL,MT VERNON,SE,NB, ,22177000,,"(37.7186952304, -122.449175424)"
4242,SAN PABLO,SANTA MONICA,SE,NB,0,22831000,,"(37.7387131814, -122.46248744)"
4243,SAN RAMON,PLYMOUTH,SW,EB, ,22620000,,"(37.7258135895, -122.45659534)"
4244,VIENNA,BRAZIL,SE,NB,0,21639000,,"(37.7220309342, -122.429262649)"
4245,VIENNA,GENEVA,NW,SB,00,21425000,,"(37.7138485865, -122.435374076)"
4246,VIENNA,PERU,SE,NB,0,21659000,,"(37.726713262, -122.42574602)"
4247,VILLA,GRAYSTONE,NW,SB, ,26192000,,"(37.7573453051, -122.44590415)"
4248,VIRGINIA,PROSPECT,SW,EB,0,21317000,,"(37.7423224808, -122.419504281)"
4249,VISITACION,DESMOND,SW,EB,0,20316000,,"(37.7106877669, -122.405222245)"
4250,VISITACION,RUTLAND,SW,EB,0,20349000,,"(37.711452701, -122.407940354)"
4251,WAITHMAN,ULLOA,NE,WB,0,22839000,,"(37.7421538862, -122.456793293)"
4252,WALLER,ASHBURY,NE,WB,0,26337000,,"(37.7690792989, -122.446758113)"
4253,WALLER,CENTRAL,NE,WB,0,26339000,,"(37.7695019402, -122.443474659)"
4254,WALLER,DIVISADERO,SW,EB,0,26011000,,"(37.7703478389, -122.43686216)"
4255,WALLER,MASONIC,NE,WB,00,26341000,,"(37.7692891702, -122.4451192)"
4256,WALLER,SHRADER,NE,WB,5E,26429000,,"(37.7684504668, -122.451689156)"
4257,WALNUT,CLAY,NW,SB,0,26917000,,"(37.7888614548, -122.448849002)"
4258,JACKSON,WALNUT,NE,WB,0,26955000,,"(37.7906130513, -122.449202805)"
4259,JARBOE,BRONTE,NE,WB, ,21059000,,"(37.7381277616, -122.410276874)"
4260,JARBOE,FOLSOM,SW,EB,0,21075000,,"(37.7383186461, -122.41337597)"
4261,JEFFERSON,BRODERICK,NE,WB,0,27013000,,"(37.8044306459, -122.445472454)"
4262,JENNINGS,CARGO,SE,NB,0,33104000,,"(37.7401969123, -122.37686054)"
4263,JENNINGS,EVANS,NW,SB,0,20177000,,"(37.7376852379, -122.379122853)"
4264,JENNINGS,GILMAN,NW,SB,0,20469000,,"(37.7214134021, -122.393750133)"
4265,JENNINGS,JAMESTOWN,SE,NB,0,20459000,,"(37.7195630466, -122.395444679)"
4266,EUREKA,20TH ST,NW,SB, ,25781000,,"(37.7574956596, -122.437972332)"
4267,EVANS,JENNINGS,NE,WB, ,20177000,,"(37.7376852379, -122.379122853)"
4268,EVERGLADE,EUCALYPTUS,NW,SB, ,23301000,,"(37.7312188807, -122.488849455)"
4269,EXCELSIOR,ATHENS,SW,EB,0,21636000,,"(37.7232048219, -122.427266514)"
4270,EXCELSIOR,MADRID,NE,WB, ,21686000,,"(37.7247300618, -122.430466313)"
4271,EXCELSIOR,PARIS,NE,WB,0,21759000,,"(37.7254930168, -122.432067033)"
4272,EXECUTIVE PARK,HARNEY,NW,SB,0,33210000,,"(37.7103701753, -122.390901028)"
4273,FAIR OAKS,24TH ST,SE,NB,0,25605000,,"(37.7519162367, -122.42400161)"
4274,POLK,LOMBARD,SE,NB,0,26691000,,"(37.8015629981, -122.422915017)"
4275,POLK,VALLEJO,NW,SB,0,25317000,,"(37.7969046933, -122.421974129)"
4276,POLK,VALLEJO,SE,NB,0,25317000,,"(37.7969046933, -122.421974129)"
4277,POMONA,BAYVIEW,SE,NB,0,20528000,,"(37.7326205214, -122.393255711)"
4278,POMONA,THORNTON,NW,SB,0,20527000,,"(37.7308590998, -122.393658761)"
4279,POPE,BRUNSWICK,NW,SB,0,21453000,,"(37.7114821064, -122.440121669)"
4280,POPE,BRUNSWICK,NE,WB,0,21453000,,"(37.7114821064, -122.440121669)"
4281,POPE,HANOVER,NW,SB,0,21418000,,"(37.7102220734, -122.43958805)"
4282,POPE,MISSION,NE,WB,0,21483000,,"(37.715434617, -122.441812676)"
4283,POPE,WINDING,SE,NB,0,21452000,,"(37.7099983845, -122.439494088)"
4284,PORTOLA,GLENVIEW,NE,WB, ,22413000,,"(37.7469198621, -122.447883624)"
4285,PORTOLA,GLENVIEW,SW,EB, ,22413000,,"(37.7469198621, -122.447883624)"
4286,PORTOLA,REX,SS,EB,00,22845000,,"(37.7409737453, -122.45748077)"
4287,POST,LYON,NE,WB,0,26831000,,"(37.7836914072, -122.444656278)"
4288,POST,LYON,SW,EB,0,26831000,,"(37.7836914072, -122.444656278)"
4289,POST,PRESIDIO,NE,WB, ,26838000,,"(37.7835141421, -122.446046247)"
4290,POTRERO,ARMY,NW,SB,0,23949000,,"(37.7513718458, -122.406199775)"
4291,POWELL,FILBERT,NW,SB,00,25425000,,"(37.8011746988, -122.411031734)"
4292,POWELL,FRANCISCO,NW,SB, ,25458000,,"(37.8049009575, -122.411779698)"
4293,POWELL,FRANCISCO,SE,NB, ,25458000,,"(37.8049009575, -122.411779698)"
4294,POWELL,GREEN,NW,SB, ,25412000,,"(37.7993077998, -122.41065749)"
4295,POWELL,GREEN,SE,NB,10S,25412000,,"(37.7993077998, -122.41065749)"
4296,POWELL,LOMBARD,SE,NB,0,25453000,,"(37.8030388476, -122.411401744)"
4297,POWELL,UNION,SE,NB,00,25423000,,"(37.8002441063, -122.410846856)"
4298,POWELL,UNION,NW,SB,00,25423000,,"(37.8002441063, -122.410846856)"
4299,POWELL,VALLEJO,NW,SB, ,25411000,,"(37.7983776504, -122.410469376)"
4300,POWERS,MISSION,NE,WB,0,21339000,,"(37.7461876251, -122.419518325)"
4301,POWHATTAN,BERNAL HEIGHTS,NE,WB,00,33294000,,"(37.7413995266, -122.411208142)"
4302,POWHATTAN,ELLSWORTH,SW,EB, ,21156000,,"(37.7415573709, -122.414459717)"
4303,POWHATTAN,NEVADA,SW,EB,0,21067000,,"(37.7413960548, -122.411374123)"
4304,POWHATTAN,PERALTA,NS,WB,0,21097000,,"(37.7412823189, -122.408762344)"
4305,PRADO,CERVANTES,SW,EB,0,26988000,,"(37.8047614498, -122.440520257)"
4306,PRAGUE,BRAZIL,NW,SB, ,21616000,,"(37.7204987892, -122.426035952)"
4307,PRAGUE,BRAZIL,SE,NB, ,21616000,,"(37.7204987892, -122.426035952)"
4308,PRAGUE,CORDOVA,NE,WB,0,21393000,,"(37.710243666, -122.434992703)"
4309,PRAGUE,CURTIS,SW,EB,0,21419000,,"(37.7101186035, -122.437578022)"
4310,PRAGUE,DRAKE,SW,EB,0,21415000,,"(37.7100283705, -122.436700864)"
4311,PRAGUE,DRAKE,NE,WB,0,21415000,,"(37.7100283705, -122.436700864)"
4312,PRAGUE,NAYLOR,NE,WB,0,21390000,,"(37.7108187249, -122.433613048)"
4313,PRAGUE,PERSIA,NW,SB,0,21626000,,"(37.7189481267, -122.427205808)"
4314,PRAGUE,PERSIA,SE,NB,0,21626000,,"(37.7189481267, -122.427205808)"
4315,PRAGUE,RUSSIA,NW,SB,0,21624000,,"(37.7173844728, -122.428384675)"
4316,PRAGUE,RUSSIA,SE,NB,0,21624000,,"(37.7173844728, -122.428384675)"
4317,PRAGUE,SOUTH HILL,SE,NB,0,21386000,,"(37.7122340899, -122.432328372)"
4318,PRATT,CALIFORNIA,NW,SB,0,30769000,,"(37.7921841539, -122.408102055)"
4319,PRECITA,ALABAMA,SW,EB,0,21165000,,"(37.7469460814, -122.410632308)"
4320,PRECITA,ALABAMA,NE,WB,0,21165000,,"(37.7469460814, -122.410632308)"
4321,PRECITA,BRYANT,SW,EB, ,21136000,,"(37.7479578489, -122.408676395)"
4322,PRECITA,COSO,NE,WB,0,21295000,,"(37.7466993127, -122.418297834)"
4323,PRECITA,COSO,NE,EB, ,21295000,,"(37.7466993127, -122.418297834)"
4324,PRECITA,FLORIDA,NE,WB,0,21134000,,"(37.7475581557, -122.409584938)"
4325,PRECITA,FLORIDA,SW,EB,0,21134000,,"(37.7475581557, -122.409584938)"
4326,PRECITA,HARRISON,SW,EB,0,21168000,,"(37.746886405, -122.411623031)"
4327,VALLEJO,FILLMORE,NE,WB,0,26663000,,"(37.7952307778, -122.43512651)"
4328,VALLEJO,FILLMORE,SW,EB,0,26663000,,"(37.7952307778, -122.43512651)"
4329,VALLEJO,FRONT,SW,EB,0,24805000,,"(37.7996863623, -122.400079294)"
4330,VALLEJO,GOUGH,NE,WB,00,26572000,,"(37.7962771973, -122.426905948)"
4331,VALLEJO,GOUGH,SW,EB,00,26572000,,"(37.7962771973, -122.426905948)"
4332,VALLEJO,GRANT,SE,WB,0,25325000,,"(37.7987812569, -122.407219611)"
4333,VALLEJO,LAGUNA,SW,EB,00,26574000,,"(37.7958584624, -122.430196052)"
4334,VALLEJO,LAGUNA,NE,WB,00,26574000,,"(37.7958584624, -122.430196052)"
4335,VALLEJO,LARKIN,NE,WB, ,25312000,,"(37.7971138221, -122.420330102)"
4336,VALLEJO,LARKIN,SW,EB, ,25312000,,"(37.7971138221, -122.420330102)"
4337,VALLEJO,LEAVENWORTH,SW,EB, ,25287000,,"(37.7975463651, -122.41704331)"
4338,VALLEJO,MASON,NE,WB, ,25116000,,"(37.7981701859, -122.4121091)"
4339,VALLEJO,MASON,SW,EB, ,25116000,,"(37.7981701859, -122.4121091)"
4340,VALLEJO,MONTGOMERY,NE,WB, ,24841000,,"(37.7991771651, -122.404066347)"
4341,VALLEJO,OCTAVIA,NE,WB, ,26575000,,"(37.7960678382, -122.428551032)"
4342,VALLEJO,PIERCE,NE,WB, ,26677000,,"(37.7948119177, -122.438415705)"
4343,VALLEJO,PIERCE,SW,EB, ,26677000,,"(37.7948119177, -122.438415705)"
4344,VALLEJO,POLK,SW,EB,00,25317000,,"(37.7969046933, -122.421974129)"
4345,VALLEJO,POLK,NE,WB,00,25317000,,"(37.7969046933, -122.421974129)"
4346,VALLEJO,POWELL,SW,EB, ,25411000,,"(37.7983776504, -122.410469376)"
4347,VALLEJO,SANSOME,NE,WB, ,24820000,,"(37.7993870882, -122.402433882)"
4348,MONTANA,CAPITOL,NE,WB,0,22575000,,"(37.7166083988, -122.459076761)"
4349,MONTANA,ORIZABA,NE,WB,10E,22597000,,"(37.716575756, -122.462637986)"
4350,MONTANA,PLYMOUTH,NE,WB,0,22574000,,"(37.7166354157, -122.456100134)"
4351,MONTANA,PLYMOUTH,SW,EB,0,22574000,,"(37.7166354157, -122.456100134)"
